id,tipo,path,metodo,contesto,ruolo,livello,stato,evidenza,note
45f01b6b,endpoint,/api/v1/chat/sessions/{sessionId:guid}/messages,POST,KnowledgeBase,user,L1,✅ verificato,422: validazione attiva  endpoint raggiungibile,
272fc009,endpoint,/api/v1/chat/sessions/{sessionId:guid}/rename,POST,KnowledgeBase,user,L1,✅ verificato,404 su risorsa inesistente: gestito,
66dfcf2f,endpoint,/api/v1/context-engineering/assemble,POST,KnowledgeBase,user,L1,✅ verificato,422: validazione attiva  endpoint raggiungibile,
81281ae3,endpoint,/api/v1/context-engineering/sources,GET,KnowledgeBase,user,L2,✅ verificato,admin 200 · utente 200 — endpoint self-service,
3458568f,endpoint,/api/v1/knowledge-base/{gameId:guid}/documents,GET,KnowledgeBase,user,L2,✅ verificato,admin 200 · utente 200 — endpoint self-service,
9804c9d9,endpoint,/api/v1/knowledge-base/{gameId:guid}/status,GET,KnowledgeBase,user,L2,✅ verificato,admin 200 · utente 200 — endpoint self-service,
d2683fa3,endpoint,/api/v1/knowledge-base/ask,POST,KnowledgeBase,user,L1,✅ verificato,400: validazione attiva  endpoint raggiungibile,
6497cc25,endpoint,/api/v1/knowledge-base/ask/global,POST,KnowledgeBase,user,L1,✅ verificato,422: validazione attiva  endpoint raggiungibile,
3b7d0004,endpoint,/api/v1/knowledge-base/my-chats,GET,KnowledgeBase,user,L2,⚠️ finding da aprire,admin 400 · utente 400 — endpoint destinato all'utente ma risponde 400,
fdff3a9d,endpoint,/api/v1/knowledge-base/search,POST,KnowledgeBase,user,L1,✅ verificato,400: validazione attiva  endpoint raggiungibile,
bf688fc7,endpoint,/api/v1/knowledge-base/search/global,POST,KnowledgeBase,user,L1,✅ verificato,422: validazione attiva  endpoint raggiungibile,
2dc7f9a4,endpoint,/api/v1/llm/providers,GET,KnowledgeBase,user,L2,✅ verificato,admin 200 · utente 200 — endpoint self-service,
7bf9980e,endpoint,/api/v1/models,GET,KnowledgeBase,user,L2,✅ verificato,admin 200 · utente 200 — endpoint self-service,auth non dedotta: leggere il codice
12193fe3,endpoint,/api/v1/prompts,GET,KnowledgeBase,admin,L2,✅ verificato,admin 200 · utente 403,
1ce62d85,endpoint,/api/v1/prompts/{templateId:guid},GET,KnowledgeBase,admin,L1,⬜ non coperto,,
1f50ad23,endpoint,/api/v1/prompts/{templateId:guid}/audit-log,GET,KnowledgeBase,admin,L1,⬜ non coperto,,
12ce0995,endpoint,/api/v1/prompts/{templateId:guid}/versions,GET,KnowledgeBase,admin,L1,⬜ non coperto,,
a8398bea,endpoint,/api/v1/prompts/{templateId:guid}/versions/{versionId:guid}/activate,PUT,KnowledgeBase,admin,L1,✅ verificato,404 su risorsa inesistente: gestito,
90d0fc2e,endpoint,/api/v1/prompts/{templateId:guid}/versions/active,GET,KnowledgeBase,user,L1,⬜ non coperto,,
fdd6429a,endpoint,/api/v1/query/stream,POST,KnowledgeBase,admin,L1,✅ verificato,404,
d129c00b,endpoint,/api/v1/rag-dashboard/config,GET,KnowledgeBase,user,L2,✅ verificato,admin 200 · utente 200 — endpoint self-service,auth non dedotta: leggere il codice
14fae45b,endpoint,/api/v1/rag-dashboard/config,PUT,KnowledgeBase,user,L1,✅ verificato,400: validazione attiva  endpoint raggiungibile,auth non dedotta: leggere il codice
acb1fb9b,endpoint,/api/v1/rag-dashboard/config/reset,POST,KnowledgeBase,user,L1,✅ verificato,200,auth non dedotta: leggere il codice
129ad67f,endpoint,/api/v1/rag-dashboard/options,GET,KnowledgeBase,user,L2,✅ verificato,admin 200 · utente 200 — endpoint self-service,
37b7dee5,endpoint,/api/v1/rag-dashboard/overview,GET,KnowledgeBase,user,L2,⚠️ finding da aprire,admin 400 · utente 400 — endpoint destinato all'utente ma risponde 400,auth non dedotta: leggere il codice
b1884fa3,endpoint,/api/v1/rag-dashboard/strategies/{strategyId}/metrics,GET,KnowledgeBase,user,L1,⬜ non coperto,,auth non dedotta: leggere il codice
9e7e21f4,endpoint,/api/v1/rag-dashboard/strategies/{strategyId}/time-series,GET,KnowledgeBase,user,L1,⬜ non coperto,,auth non dedotta: leggere il codice
2871c230,endpoint,/api/v1/rag-dashboard/strategies/compare,GET,KnowledgeBase,user,L2,⚠️ finding da aprire,admin 400 · utente 400 — endpoint destinato all'utente ma risponde 400,auth non dedotta: leggere il codice
b3fc4612,endpoint,/api/v1/rag/enhancements/estimate,GET,KnowledgeBase,user,L2,✅ verificato,admin 200 · utente 200 — endpoint self-service,auth non dedotta: leggere il codice
f7327bd9,endpoint,/api/v1/rag/pipelines/,GET,KnowledgeBase,user,L2,✅ verificato,admin 200 · utente 200 — endpoint self-service,auth non dedotta: leggere il codice
2490e625,endpoint,/api/v1/rag/pipelines/,POST,KnowledgeBase,user,L1,✅ verificato,422: validazione attiva  endpoint raggiungibile,auth non dedotta: leggere il codice
6ea291b2,endpoint,/api/v1/rag/pipelines/{id:guid},DELETE,KnowledgeBase,user,L1,✅ verificato,404 su risorsa inesistente: gestito,auth non dedotta: leggere il codice
4ac457bf,endpoint,/api/v1/rag/pipelines/{id:guid},GET,KnowledgeBase,user,L2,✅ verificato,admin 404 · utente 404 — self-service  risorsa assente,auth non dedotta: leggere il codice
b9831202,endpoint,/api/v1/rag/strategies,GET,KnowledgeBase,user,L2,✅ verificato,admin 200 · utente 200 — endpoint self-service,auth non dedotta: leggere il codice
86b127d6,endpoint,/api/v1/strategies/,GET,KnowledgeBase,admin,L2,⚠️ finding da aprire,admin 404 · utente 404 — endpoint admin non respinge l'utente: 404,
fa73de09,endpoint,/api/v1/strategies/,POST,KnowledgeBase,admin,L1,✅ verificato,404,
d4d3ead5,endpoint,/api/v1/strategies/{id:guid},DELETE,KnowledgeBase,admin,L1,✅ verificato,404 su risorsa inesistente: gestito,
7cb3f5c3,endpoint,/api/v1/strategies/{id:guid},GET,KnowledgeBase,admin,L2,⚠️ finding da aprire,admin 404 · utente 404 — endpoint admin non respinge l'utente: 404,
4fffdef7,endpoint,/api/v1/strategies/{id:guid},PUT,KnowledgeBase,admin,L1,✅ verificato,404 su risorsa inesistente: gestito,
76576745,endpoint,/api/v1/strategies/{id:guid}/export,GET,KnowledgeBase,admin,L2,⚠️ finding da aprire,admin 404 · utente 404 — endpoint admin non respinge l'utente: 404,
d358c599,endpoint,/api/v1/strategies/import,POST,KnowledgeBase,admin,L1,🚫 non eseguito (irreversibile),operazione irreversibile o con effetti esterni: contiene  import ,
88211def,route,/admin/agents,GET,KnowledgeBase,admin,L1,✅ verificato,HTTP 200,
da84258e,route,/admin/agents/ab-testing/[id],GET,KnowledgeBase,admin,L1,⚠️ finding da triagare,HTTP 200 · [API Error] API request failed: Schema validation failed: Response validation failed for /api/v1/admin/ai-mod,param: id
15946ba8,route,/admin/agents/ab-testing/new,GET,KnowledgeBase,admin,L1,⚠️ finding da triagare,HTTP 200 · [API Error] API request failed: Schema validation failed: Response validation failed for /api/v1/admin/ai-mod,
045a7363,route,/admin/agents/ab-testing/results,GET,KnowledgeBase,admin,L1,⚠️ finding da triagare,HTTP 200 · [API Error] API request failed: Schema validation failed: Response validation failed for /api/v1/admin/ai-mod,
c82ca845,route,/admin/agents/analytics,GET,KnowledgeBase,admin,L1,⚠️ finding da triagare,HTTP 200 · 404 http://localhost:3000/api/v1/admin/agents/metrics/top?limit=10&sortBy=invocations&startDate=2026-08-20&en,
d168fde5,route,/admin/agents/builder,GET,KnowledgeBase,admin,L1,✅ verificato,HTTP 200,
3acbdafc,route,/admin/agents/chat-history,GET,KnowledgeBase,admin,L1,⚠️ finding da triagare,HTTP 200 · 404 http://localhost:3000/api/v1/admin/openrouter/usage/requests?page=1&pageSize=20 · 404 http://localhost:30,
0818e037,route,/admin/agents/chat-limits,GET,KnowledgeBase,admin,L1,⚠️ finding da triagare,HTTP 200 · 500 http://localhost:3000/api/v1/admin/config/chat-history-limits · Failed to load resource: the server respo,
c0b3da50,route,/admin/agents/config,GET,KnowledgeBase,admin,L1,✅ verificato,HTTP 200,
1371cd67,route,/admin/agents/debug,GET,KnowledgeBase,admin,L1,⚠️ finding da triagare,HTTP 200 · 400 http://localhost:3000/api/v1/admin/rag-executions/stats?dateFrom=2026-08-27&dateTo=2026-08-27 · 400 http:,
040cec4f,route,/admin/agents/debug-chat,GET,KnowledgeBase,admin,L1,⚠️ finding da triagare,HTTP 200 · [API Error] API request failed: Schema validation failed: Response validation failed for /api/v1/admin/ai-mod,
9b2ed26b,route,/admin/agents/definitions,GET,KnowledgeBase,admin,L1,✅ verificato,HTTP 200,
ff4b3f42,route,/admin/agents/definitions/[id],GET,KnowledgeBase,admin,L1,⚠️ finding da triagare,HTTP 200 · 404 http://localhost:3000/api/v1/admin/agent-definitions/1353c2bb-cee9-4175-a990-24569e7f791e · 404 http://lo,param: id
31c1a58f,route,/admin/agents/definitions/[id]/edit,GET,KnowledgeBase,admin,L1,⚠️ finding da triagare,HTTP 200 · 404 http://localhost:3000/api/v1/admin/agent-definitions/undefined · 404 http://localhost:3000/api/v1/admin/a,param: id
5811e996,route,/admin/agents/definitions/create,GET,KnowledgeBase,admin,L1,✅ verificato,HTTP 200,
1d87c67e,route,/admin/agents/definitions/playground,GET,KnowledgeBase,admin,L1,✅ verificato,HTTP 200,
ba5fe62e,route,/admin/agents/infrastructure,GET,KnowledgeBase,admin,L1,✅ verificato,HTTP 200,
6e506ed7,route,/admin/agents/inspector,GET,KnowledgeBase,admin,L1,⚠️ finding da triagare,HTTP 200 · 400 http://localhost:3000/api/v1/admin/rag-executions?skip=0&take=20&dateFrom=2026-08-27&dateTo=2026-08-27 · ,
ceb23e53,route,/admin/agents/models,GET,KnowledgeBase,admin,L1,✅ verificato,HTTP 200,
ce2c89a0,route,/admin/agents/pipeline,GET,KnowledgeBase,admin,L1,⚠️ finding da triagare,HTTP 200 · 400 http://localhost:3000/api/v1/admin/rag-executions?skip=0&take=20&dateFrom=2026-08-27&dateTo=2026-08-27 · ,
fad50292,route,/admin/agents/playground,GET,KnowledgeBase,admin,L1,⚠️ finding da triagare,HTTP 200 · [API Error] API request failed: Schema validation failed: Response validation failed for /api/v1/admin/ai-mod,
2316fe0a,route,/admin/agents/sandbox,GET,KnowledgeBase,admin,L1,⚠️ finding da triagare,HTTP 200 · [API Error] API request failed: Schema validation failed: Response validation failed for /api/v1/admin/ai-mod,
ffc2b583,route,/admin/agents/strategy,GET,KnowledgeBase,admin,L1,✅ verificato,HTTP 200,
77fbe9e0,route,/admin/agents/templates,GET,KnowledgeBase,admin,L1,⚠️ finding da triagare,HTTP 200 · 404 http://localhost:3000/api/v1/game-toolkits/templates/pending-review · Failed to load resource: the server,
0af409cf,route,/admin/agents/usage,GET,KnowledgeBase,admin,L1,⚠️ finding da triagare,HTTP 200 · 404 http://localhost:3000/api/v1/admin/openrouter/usage/requests?page=1&pageSize=20 · 404 http://localhost:30,
df171afb,route,/admin/ai,GET,KnowledgeBase,admin,L1,✅ verificato,HTTP 200,
e21f3457,route,/admin/knowledge-base,GET,KnowledgeBase,admin,L1,✅ verificato,HTTP 200,
66565974,route,/admin/knowledge-base/documents,GET,KnowledgeBase,admin,L1,✅ verificato,HTTP 200,
04076d5b,route,/admin/knowledge-base/embedding,GET,KnowledgeBase,admin,L1,✅ verificato,HTTP 200,
a1599e80,route,/admin/knowledge-base/feedback,GET,KnowledgeBase,admin,L1,✅ verificato,HTTP 200,
a7a7932f,route,/admin/knowledge-base/games,GET,KnowledgeBase,admin,L1,⚠️ finding da triagare,HTTP 200 · 404 http://localhost:3000/admin/knowledge-base/games/fb9d1c45-3f1f-45c5-1fe0-5a88887822e2?_rsc=Pz8s6uyG1cjVuT,
e398a848,route,/admin/knowledge-base/mechanic-extractor/analyses,GET,KnowledgeBase,admin,L1,✅ verificato,HTTP 200,
873e7432,route,/admin/knowledge-base/mechanic-extractor/dashboard,GET,KnowledgeBase,admin,L1,⚠️ finding da triagare,HTTP 200 · 500 http://localhost:3000/api/v1/admin/mechanic-extractor/thresholds · 500 http://localhost:3000/api/v1/admin,
896c70f4,route,/admin/knowledge-base/mechanic-extractor/golden,GET,KnowledgeBase,admin,L1,⚠️ finding da triagare,HTTP 200 · 422 http://localhost:3000/api/v1/admin/shared-games?pageNumber=1&pageSize=200 · 422 http://localhost:3000/api,
01cc0340,route,/admin/knowledge-base/mechanic-extractor/golden/[gameId],GET,KnowledgeBase,admin,L1,✅ verificato,HTTP 200,param: gameId
30e42b1f,route,/admin/knowledge-base/mechanic-extractor/metrics,GET,KnowledgeBase,admin,L1,✅ verificato,HTTP 200,
5a37b69f,route,/admin/knowledge-base/pipeline,GET,KnowledgeBase,admin,L1,⚠️ finding da triagare,HTTP 200 · 500 http://localhost:3000/api/v1/admin/kb/pipeline/health · 500 http://localhost:3000/api/v1/admin/kb/pipelin,
71d05838,route,/admin/knowledge-base/processing,GET,KnowledgeBase,admin,L1,⚠️ finding da triagare,HTTP 200 · 500 http://localhost:3000/api/v1/admin/kb/pipeline/health · Failed to load resource: the server responded wit,
4915f9be,route,/admin/knowledge-base/queue,GET,KnowledgeBase,admin,L1,✅ verificato,HTTP 200,
afc778b9,route,/admin/knowledge-base/rag-pipeline,GET,KnowledgeBase,admin,L1,⚠️ finding da triagare,HTTP 200 · 404 http://localhost:3000/api/v1/admin/pipeline/metrics · 404 http://localhost:3000/api/v1/admin/pipeline/hea,
216fde74,route,/admin/knowledge-base/settings,GET,KnowledgeBase,admin,L1,✅ verificato,HTTP 200,
d0007532,route,/admin/knowledge-base/snapshots,GET,KnowledgeBase,admin,L1,✅ verificato,HTTP 200,
0abacc2f,route,/admin/knowledge-base/upload,GET,KnowledgeBase,admin,L1,✅ verificato,HTTP 200,
4e378d2f,route,/admin/knowledge-base/vectors,GET,KnowledgeBase,admin,L1,✅ verificato,HTTP 200,
093da42b,route,/agents,GET,KnowledgeBase,admin,L1,✅ verificato,HTTP 200,
78f9458e,route,/agents,GET,KnowledgeBase,user,L1,✅ verificato,HTTP 200,
b55ee25d,route,/agents/[id],GET,KnowledgeBase,admin,L1,⚠️ finding da aprire,HTTP 200 · marker: errore-generico-en · 404 http://localhost:3000/api/v1/agents/1353c2bb-cee9-4175-a990-24569e7f791e · F,param: id
2b3ba40d,route,/agents/[id],GET,KnowledgeBase,user,L1,⚠️ finding da aprire,HTTP 200 · marker: errore-generico-en · 404 http://localhost:3000/api/v1/agents/1353c2bb-cee9-4175-a990-24569e7f791e · F,param: id
36ab86f5,route,/chat,GET,KnowledgeBase,admin,L1,✅ verificato,HTTP 200,
a5b4925d,route,/chat,GET,KnowledgeBase,user,L1,✅ verificato,HTTP 200,
430f3319,route,/chat/[threadId],GET,KnowledgeBase,admin,L1,⚠️ finding da triagare,HTTP 200 · 404 http://localhost:3000/api/v1/chat-threads/3e91c55d-926e-466d-9386-bfef03eae56f · 404 http://localhost:300,param: threadId
404f803d,route,/chat/[threadId],GET,KnowledgeBase,user,L1,⚠️ finding da triagare,HTTP 200 · 404 http://localhost:3000/api/v1/chat-threads/3e91c55d-926e-466d-9386-bfef03eae56f · 404 http://localhost:300,param: threadId
ff21a3ec,route,/chat/agents/create,GET,KnowledgeBase,admin,L1,✅ verificato,HTTP 200,
dfa5c25e,route,/chat/agents/create,GET,KnowledgeBase,user,L1,✅ verificato,HTTP 200,
cab856fd,route,/chat/new,GET,KnowledgeBase,admin,L1,✅ verificato,HTTP 200,
32668dc5,route,/chat/new,GET,KnowledgeBase,user,L1,✅ verificato,HTTP 200,
b27bd096,route,/kb/[id],GET,KnowledgeBase,admin,L1,⚠️ finding da triagare,HTTP 200 · 400 http://localhost:3000/api/v1/kb-docs/1353c2bb-cee9-4175-a990-24569e7f791e/chunks?limit=200 · 404 http://l,param: id
6ef1ef40,route,/kb/[id],GET,KnowledgeBase,user,L1,⚠️ finding da triagare,HTTP 200 · 404 http://localhost:3000/api/v1/kb-docs/1353c2bb-cee9-4175-a990-24569e7f791e · 400 http://localhost:3000/api,param: id
38a6bca2,route,/knowledge-base,GET,KnowledgeBase,admin,L1,✅ verificato,HTTP 200,
504198c0,route,/knowledge-base,GET,KnowledgeBase,user,L1,✅ verificato,HTTP 200,
a2e1c67e,route,/knowledge-base/[id],GET,KnowledgeBase,admin,L1,⚠️ finding da triagare,HTTP 200 · 400 http://localhost:3000/api/v1/kb-docs/1353c2bb-cee9-4175-a990-24569e7f791e/chunks?limit=200 · 404 http://l,param: id
77338322,route,/knowledge-base/[id],GET,KnowledgeBase,user,L1,⚠️ finding da triagare,HTTP 200 · 400 http://localhost:3000/api/v1/kb-docs/1353c2bb-cee9-4175-a990-24569e7f791e/chunks?limit=200 · 404 http://l,param: id
cb454801,route,/knowledge-base/[id]/pdf,GET,KnowledgeBase,admin,L1,✅ verificato,HTTP 200,param: id
2c5b80d7,route,/knowledge-base/[id]/pdf,GET,KnowledgeBase,user,L1,✅ verificato,HTTP 200,param: id
4d264881,route,/knowledge-base/global,GET,KnowledgeBase,admin,L1,✅ verificato,HTTP 200,
83bc47ae,route,/knowledge-base/global,GET,KnowledgeBase,user,L1,✅ verificato,HTTP 200,
2d5b898e,endpoint,/api/v1,GET,PublicPages,user,L2,✅ verificato,admin 404 · utente 404 — self-service  risorsa assente,
943dfb27,endpoint,/api/v1,POST,PublicPages,user,L2,⬜ non coperto,,
af861cb5,endpoint,/api/v1/contact,POST,PublicPages,user,L2,⬜ non coperto,,
75f9709d,route,/,GET,PublicPages,admin,L1,✅ verificato,HTTP 200,
32059dc0,route,/,GET,PublicPages,user,L1,✅ verificato,HTTP 200,
44d6c691,route,/about,GET,PublicPages,admin,L1,✅ verificato,HTTP 200,
77bc5523,route,/about,GET,PublicPages,user,L1,✅ verificato,HTTP 200,
b093b102,route,/contact,GET,PublicPages,admin,L1,✅ verificato,HTTP 200,
5c8090bc,route,/contact,GET,PublicPages,user,L1,✅ verificato,HTTP 200,
cd96c0d7,route,/cookie-settings,GET,PublicPages,admin,L1,✅ verificato,HTTP 200,
2a8b72f4,route,/cookie-settings,GET,PublicPages,user,L1,✅ verificato,HTTP 200,
ee5352b8,route,/cookies,GET,PublicPages,admin,L1,✅ verificato,HTTP 200,
b2e526f7,route,/cookies,GET,PublicPages,user,L1,✅ verificato,HTTP 200,
d2f215fa,route,/faq,GET,PublicPages,admin,L1,✅ verificato,HTTP 200,
18780ac9,route,/faq,GET,PublicPages,user,L1,✅ verificato,HTTP 200,
996a00f6,route,/how-it-works,GET,PublicPages,admin,L1,✅ verificato,HTTP 200,
11a674c5,route,/how-it-works,GET,PublicPages,user,L1,✅ verificato,HTTP 200,
260f853b,route,/how-it-works/game-comprehension,GET,PublicPages,admin,L1,✅ verificato,HTTP 200,
9195271d,route,/how-it-works/game-comprehension,GET,PublicPages,user,L1,✅ verificato,HTTP 200,
fffc1e47,route,/legal,GET,PublicPages,admin,L1,✅ verificato,HTTP 200,
5d744b7d,route,/legal,GET,PublicPages,user,L1,✅ verificato,HTTP 200,
71ea0046,route,/legal/takedown,GET,PublicPages,admin,L1,✅ verificato,HTTP 200,
980ea3dd,route,/legal/takedown,GET,PublicPages,user,L1,✅ verificato,HTTP 200,
863d45ac,route,/offline,GET,PublicPages,admin,L1,✅ verificato,HTTP 200,
f3f1e9ca,route,/offline,GET,PublicPages,user,L1,✅ verificato,HTTP 200,
5a2e9ff8,route,/pricing,GET,PublicPages,admin,L1,✅ verificato,HTTP 200,
860ecfe4,route,/pricing,GET,PublicPages,user,L1,✅ verificato,HTTP 200,
f4337fbb,route,/privacy,GET,PublicPages,admin,L1,✅ verificato,HTTP 200,
67630723,route,/privacy,GET,PublicPages,user,L1,✅ verificato,HTTP 200,
265d13d6,route,/terms,GET,PublicPages,admin,L1,✅ verificato,HTTP 200,
7e42455e,route,/terms,GET,PublicPages,user,L1,✅ verificato,HTTP 200,
8b09765c,endpoint,/api/v1/admin/audit-log/,GET,SecurityAudit,admin,L3,✅ verificato,200 con entries per superadmin; 403 per utente non privilegiato,
1eb2cd5d,endpoint,/api/v1/admin/audit-log/export,GET,SecurityAudit,admin,L2,✅ verificato,200; CSV con intestazione Id Timestamp AdminUserId Action Resource ... e righe,
6e5f7964,endpoint,/api/v1/activity,GET,SessionTracking,user,L2,✅ verificato,admin 200 · utente 200 — endpoint self-service,
229c345c,endpoint,/api/v1/activity/timeline,GET,SessionTracking,user,L2,✅ verificato,admin 500 · utente 200 — endpoint self-service,
97162abd,endpoint,/api/v1/comments/{commentId},DELETE,SessionTracking,user,L1,✅ verificato,404 su risorsa inesistente: gestito,
c0dc3d5d,endpoint,/api/v1/comments/{commentId},PUT,SessionTracking,user,L1,✅ verificato,422: validazione attiva  endpoint raggiungibile,
4d83c12b,endpoint,/api/v1/comments/{commentId}/replies,POST,SessionTracking,user,L1,✅ verificato,422: validazione attiva  endpoint raggiungibile,
fce27dc5,endpoint,/api/v1/comments/{commentId}/resolve,POST,SessionTracking,user,L1,✅ verificato,400: validazione attiva  endpoint raggiungibile,
80075e50,endpoint,/api/v1/comments/{commentId}/unresolve,POST,SessionTracking,user,L1,✅ verificato,400: validazione attiva  endpoint raggiungibile,
40721f04,endpoint,/api/v1/game-night/bgg/search,GET,SessionTracking,admin,L2,⚠️ finding da aprire,admin 400 · utente 400 — endpoint admin non respinge l'utente: 400,
3a23dc6a,endpoint,/api/v1/game-night/import-bgg,POST,SessionTracking,admin,L1,🚫 non eseguito (irreversibile),operazione irreversibile o con effetti esterni: contiene  import ,
4bc6cd80,endpoint,/api/v1/game-night/sessions/{sessionId:guid}/disputes,POST,SessionTracking,user,L1,✅ verificato,422: validazione attiva  endpoint raggiungibile,
1a353ad5,endpoint,/api/v1/game-night/sessions/{sessionId:guid}/resume,POST,SessionTracking,user,L1,✅ verificato,404 su risorsa inesistente: gestito,
847bb06b,endpoint,/api/v1/game-night/sessions/{sessionId:guid}/save,POST,SessionTracking,user,L1,✅ verificato,404 su risorsa inesistente: gestito,
d575955d,endpoint,/api/v1/game-night/start-session,POST,SessionTracking,user,L1,✅ verificato,422: validazione attiva  endpoint raggiungibile,
df829f3c,endpoint,/api/v1/game-nights/,GET,SessionTracking,user,L2,✅ verificato,admin 200 · utente 200 — endpoint self-service,
8b95e823,endpoint,/api/v1/game-nights/,POST,SessionTracking,user,L1,✅ verificato,422: validazione attiva  endpoint raggiungibile,
466f200a,endpoint,/api/v1/game-nights/{gameNightId:guid}/complete,POST,SessionTracking,user,L1,✅ verificato,404 su risorsa inesistente: gestito,
e6bbebb0,endpoint,/api/v1/game-nights/{gameNightId:guid}/invitations,POST,SessionTracking,user,L1,✅ verificato,422: validazione attiva  endpoint raggiungibile,
789df066,endpoint,/api/v1/game-nights/{id:guid},GET,SessionTracking,user,L2,✅ verificato,admin 404 · utente 404 — self-service  risorsa assente,
e8653faa,endpoint,/api/v1/game-nights/{id:guid},PUT,SessionTracking,user,L1,✅ verificato,404 su risorsa inesistente: gestito,
20ec94d9,endpoint,/api/v1/game-nights/{id:guid}/archive,POST,SessionTracking,user,L1,✅ verificato,404 su risorsa inesistente: gestito,
13c3c03c,endpoint,/api/v1/game-nights/{id:guid}/cancel,POST,SessionTracking,user,L1,✅ verificato,404 su risorsa inesistente: gestito,
7a205a7c,endpoint,/api/v1/game-nights/{id:guid}/diary,GET,SessionTracking,user,L2,✅ verificato,admin 404 · utente 404 — self-service  risorsa assente,
0c34cad8,endpoint,/api/v1/game-nights/{id:guid}/finalize,POST,SessionTracking,user,L1,✅ verificato,404 su risorsa inesistente: gestito,
efc590d7,endpoint,/api/v1/game-nights/{id:guid}/gamebook-sessions,POST,SessionTracking,user,L1,✅ verificato,422: validazione attiva  endpoint raggiungibile,
03fe18cb,endpoint,/api/v1/game-nights/{id:guid}/invite,POST,SessionTracking,user,L1,✅ verificato,404 su risorsa inesistente: gestito,
46fa77d8,endpoint,/api/v1/game-nights/{id:guid}/live,GET,SessionTracking,user,L2,✅ verificato,admin 404 · utente 404 — self-service  risorsa assente,
39a30ac6,endpoint,/api/v1/game-nights/{id:guid}/photos,GET,SessionTracking,user,L2,✅ verificato,admin 404 · utente 404 — self-service  risorsa assente,
e3e8a466,endpoint,/api/v1/game-nights/{id:guid}/photos,POST,SessionTracking,user,L1,⚠️ finding da aprire,errore server: 500,
3a3a774d,endpoint,/api/v1/game-nights/{id:guid}/photos/{photoId:guid},DELETE,SessionTracking,user,L1,✅ verificato,404 su risorsa inesistente: gestito,
db9b06a8,endpoint,/api/v1/game-nights/{id:guid}/publish,POST,SessionTracking,user,L1,✅ verificato,404 su risorsa inesistente: gestito,
b0cefbd7,endpoint,/api/v1/game-nights/{id:guid}/rsvp,POST,SessionTracking,user,L1,✅ verificato,400: validazione attiva  endpoint raggiungibile,
b18cd45d,endpoint,/api/v1/game-nights/{id:guid}/rsvps,GET,SessionTracking,user,L2,✅ verificato,admin 404 · utente 404 — self-service  risorsa assente,
2e43b294,endpoint,/api/v1/game-nights/{id:guid}/sessions,POST,SessionTracking,user,L1,✅ verificato,422: validazione attiva  endpoint raggiungibile,
82f418a8,endpoint,/api/v1/game-nights/{id:guid}/sessions/complete,POST,SessionTracking,user,L1,✅ verificato,404 su risorsa inesistente: gestito,
698c2a99,endpoint,/api/v1/game-nights/{id:guid}/share-token,DELETE,SessionTracking,user,L1,✅ verificato,404 su risorsa inesistente: gestito,
23a5988e,endpoint,/api/v1/game-nights/{id:guid}/share-token,POST,SessionTracking,user,L1,✅ verificato,404 su risorsa inesistente: gestito,
09370655,endpoint,/api/v1/game-nights/{id:guid}/summary,GET,SessionTracking,user,L2,✅ verificato,admin 404 · utente 404 — self-service  risorsa assente,
6e9ff819,endpoint,/api/v1/game-nights/{id:guid}/votes,POST,SessionTracking,user,L1,✅ verificato,404 su risorsa inesistente: gestito,
ac644084,endpoint,/api/v1/game-nights/{id:guid}/votes/{candidateGameId:guid},DELETE,SessionTracking,user,L1,✅ verificato,404 su risorsa inesistente: gestito,
19d83fb1,endpoint,/api/v1/game-nights/{id:guid}/votes/resolve-tie,POST,SessionTracking,user,L1,✅ verificato,404 su risorsa inesistente: gestito,
d7bcf9c4,endpoint,/api/v1/game-nights/{id:guid}/votes/tally,GET,SessionTracking,user,L2,✅ verificato,admin 404 · utente 404 — self-service  risorsa assente,
42aed95c,endpoint,/api/v1/game-nights/check-conflict,GET,SessionTracking,user,L2,⚠️ finding da aprire,admin 400 · utente 400 — endpoint destinato all'utente ma risponde 400,
12aaf796,endpoint,/api/v1/game-nights/completed,GET,SessionTracking,user,L2,✅ verificato,admin 200 · utente 200 — endpoint self-service,
51e1d5fd,endpoint,/api/v1/game-nights/invitations/{token},GET,SessionTracking,user,L1,⬜ non coperto,,
0e504913,endpoint,/api/v1/game-nights/invitations/{token}/respond,POST,SessionTracking,user,L1,✅ verificato,400: validazione attiva  endpoint raggiungibile,
69850719,endpoint,/api/v1/game-nights/mine,GET,SessionTracking,user,L2,✅ verificato,admin 200 · utente 200 — endpoint self-service,
379e485d,endpoint,/api/v1/game-nights/regulars,GET,SessionTracking,user,L2,✅ verificato,admin 200 · utente 200 — endpoint self-service,
30d0eb0b,endpoint,/api/v1/game-nights/shared/{token}/photos,GET,SessionTracking,user,L1,⬜ non coperto,,
0e573c98,endpoint,/api/v1/game-nights/shared/{token}/summary,GET,SessionTracking,user,L1,⬜ non coperto,,
a69a1857,endpoint,/api/v1/game-sessions,POST,SessionTracking,user,L3,⚠️ finding da aprire,500 senza participants: validator dereferenzia la lista senza NotNull (#3849); 201 con participants corretti,
7913f395,endpoint,/api/v1/game-sessions/{gameSessionId:guid}/agent,DELETE,SessionTracking,user,L1,✅ verificato,400: validazione attiva  endpoint raggiungibile,
92583d85,endpoint,/api/v1/game-sessions/{gameSessionId:guid}/agent/chat,POST,SessionTracking,user,L1,✅ verificato,200,
